glpostingdate,timestamp,aftercloseflag,sourcename,glaccountid,glaccountname,deptname,divisionname,deptid,dividx,username,ref1,sourceidx,drcr,amount,dr,cr,reportdate,astitle,ascompanyname,rolluppayments,ponum
10/31/25 0:00,11/3/25 14:55,N,Invoicing,655,Freight,Hamer ,Rigby Produce,2,1,JULIE,"Bob Evans Farms`204772Lima, OH",10,C,-803.23,0,803.23,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",299,
10/31/25 0:00,11/3/25 14:55,N,Invoicing,655,Freight,Hamer ,Rigby Produce,2,1,JULIE,"Bob Evans Farms`204773Lima, OH",10,C,-803.23,0,803.23,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",302,
10/1/25 0:00,10/1/25 11:23,N,AP Voucher Entry,655,Freight,Rigby Produce,Rigby Produce,1,1,MARY,"ATS Logistics Services, Inc.`118042FRT EXETER EQUIPMENT",7,D,4225,4225,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",1013,
10/1/25 0:00,10/1/25 11:24,N,AP Voucher Entry,655,Freight,Rigby Produce,Rigby Produce,1,1,MARY,"ATS Logistics Services, Inc.`118043FRT EXETER EQUIPMENT",7,D,3975,3975,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",1014,
10/1/25 0:00,10/1/25 11:25,N,AP Voucher Entry,655,Freight,Rigby Produce,Rigby Produce,1,1,MARY,"ATS Logistics Services, Inc.`118044FRT FOR EXETER EQUIPMENT",7,D,3975,3975,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",1015,
10/1/25 0:00,10/1/25 11:26,N,AP Voucher Entry,655,Freight,Rigby Produce,Rigby Produce,1,1,MARY,"ATS Logistics Services, Inc.`118045FRT EXETER EQUIPMENT",7,D,4225,4225,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",1016,
10/1/25 0:00,10/1/25 11:27,N,AP Voucher Entry,655,Freight,Rigby Produce,Rigby Produce,1,1,MARY,"ATS Logistics Services, Inc.`118046FRT EXETER EQUIPMENT",7,D,3975,3975,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",1017,
10/1/25 0:00,10/1/25 11:28,N,AP Voucher Entry,655,Freight,Rigby Produce,Rigby Produce,1,1,MARY,"ATS Logistics Services, Inc.`118047FRT EXETER EQUIPMENT",7,D,3975,3975,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",1018,
10/1/25 0:00,10/1/25 11:29,N,AP Voucher Entry,655,Freight,Rigby Produce,Rigby Produce,1,1,MARY,"ATS Logistics Services, Inc.`118048FRT EXETER EQUIPMENT",7,D,3975,3975,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",1019,
10/1/25 0:00,10/1/25 13:34,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,Matranas Produce Inc`199489LA,10,C,-5275,0,5275,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",42,
10/1/25 0:00,10/1/25 13:34,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,Matranas Produce Inc`199489LA,10,D,5200,5200,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",43,
10/1/25 0:00,10/1/25 13:34,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,Markon`201096GFS - KENOSHA,10,C,-4700,0,4700,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",69,
10/1/25 0:00,10/1/25 13:34,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,Markon`201096GFS - KENOSHA,10,D,4267.8,4267.8,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",70,
10/1/25 0:00,10/1/25 13:36,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Mrs. Dennis' Potato Farm, Inc.`201619Wauseon, OH",10,C,-5000,0,5000,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",71,
10/1/25 0:00,10/1/25 13:36,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Mrs. Dennis' Potato Farm, Inc.`201619Wauseon, OH",10,D,4800,4800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",72,
10/1/25 0:00,10/1/25 13:37,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Mrs. Dennis' Potato Farm, Inc.`202207Wauseon, OH",10,D,4800,4800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",73,
10/1/25 0:00,10/2/25 8:18,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Performance Foodservice `202104Dever, Co",10,D,0,0,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",126,
10/1/25 0:00,10/2/25 8:18,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Performance Foodservice `202104Dever, Co",10,D,6300,6300,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",127,
10/1/25 0:00,10/4/25 6:56,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,RIGBYTAG,"Progressive Produce Corp.`203268La Mirada, CA",10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",234,
10/1/25 0:00,10/4/25 7:03,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,RIGBYTAG,"Progressive Produce Corp.`203269La Mirada, CA",10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",243,
10/1/25 0:00,10/4/25 7:10,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,RIGBYTAG,"Spartan Stores, Inc`203293MI",10,D,4700,4700,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",244,
10/1/25 0:00,10/4/25 7:13,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,RIGBYTAG,"Spartan Stores, Inc`203296FARGO",10,D,3400,3400,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",251,
10/1/25 0:00,10/4/25 7:22,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,RIGBYTAG,"McAneny Bros`203178Ebensburg, PA",10,D,5200,5200,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",252,
10/1/25 0:00,10/4/25 7:24,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,RIGBYTAG,US Foodservice- Chicago`203265IL,10,D,3775,3775,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",270,
10/1/25 0:00,10/6/25 11:38,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Bob Evans Farms`203091Lima, OH",10,D,4054.2,4054.2,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",565,
10/1/25 0:00,10/6/25 11:38,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Bob Evans Farms`203091Lima, OH",10,D,803.23,803.23,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",567,
10/1/25 0:00,10/6/25 11:38,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Bob Evans Farms`203092Lima, OH",10,D,4012.44,4012.44,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",568,
10/1/25 0:00,10/6/25 11:38,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Bob Evans Farms`203092Lima, OH",10,D,803.23,803.23,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",570,
10/1/25 0:00,10/6/25 11:38,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,Economy Produce & Vegetable Co.`203241Ohio,10,D,4600,4600,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",571,
10/1/25 0:00,10/6/25 11:40,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,North American Produce`203315Philadelphia,10,D,6000,6000,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",320,
10/1/25 0:00,10/6/25 11:40,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`203163Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",321,
10/1/25 0:00,10/6/25 11:40,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Progressive Produce Corp.`203144La Mirada, CA",10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",322,
10/1/25 0:00,10/6/25 11:40,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Progressive Produce Corp.`203278La Mirada, CA",10,D,3000,3000,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",336,
10/1/25 0:00,10/6/25 11:40,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Progressive Produce Corp.`203309La Mirada, CA",10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",337,
10/1/25 0:00,10/6/25 11:41,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Progressive Produce Corp.`203111La Mirada, CA",10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",338,
10/1/25 0:00,10/8/25 14:30,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Spartan Stores, Inc`203296FARGO",10,C,-3400,0,3400,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",742,
10/1/25 0:00,10/8/25 14:30,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Spartan Stores, Inc`203296FARGO",10,D,3712.5,3712.5,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",743,
10/1/25 0:00,10/8/25 14:31,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Spartan Stores, Inc`203293MI",10,C,-4700,0,4700,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",753,
10/1/25 0:00,10/8/25 14:31,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Spartan Stores, Inc`203293MI",10,D,4628,4628,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",754,
10/1/25 0:00,10/8/25 14:33,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Progressive Produce Corp.`203269La Mirada, CA",10,C,-1800,0,1800,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",757,
10/1/25 0:00,10/8/25 14:33,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Progressive Produce Corp.`203269La Mirada, CA",10,D,1897,1897,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",758,
10/1/25 0:00,10/15/25 13:17,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Progressive Produce Corp.`203268La Mirada, CA",10,C,-1800,0,1800,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",57,
10/1/25 0:00,10/15/25 13:17,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Progressive Produce Corp.`203268La Mirada, CA",10,D,1897,1897,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",58,
10/1/25 0:00,10/29/25 14:56,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Progressive Produce Corp.`203111La Mirada, CA",10,C,-1800,0,1800,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",165,
10/1/25 0:00,10/29/25 14:56,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Progressive Produce Corp.`203111La Mirada, CA",10,D,1700,1700,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",166,
10/2/25 0:00,10/3/25 7:33,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Progressive Produce Corp.`203310La Mirada, CA",10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",419,
10/2/25 0:00,10/6/25 6:56,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,RIGBYTAG,"Spartan Stores, Inc`203327MI",10,D,4700,4700,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",1020,
10/2/25 0:00,10/6/25 6:58,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,RIGBYTAG,"WinCo Foods`203373Modesto, CA",10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",1021,
10/2/25 0:00,10/6/25 7:00,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,RIGBYTAG,"E. W. Kean Co Inc`203335Philadelphia, PA",10,D,6100,6100,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",1041,
10/2/25 0:00,10/6/25 7:04,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,RIGBYTAG,O.K. Produce`203302Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",1042,
10/2/25 0:00,10/6/25 7:13,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,RIGBYTAG,"Progressive Produce Corp.`203311La Mirada, CA",10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",1058,
10/2/25 0:00,10/6/25 11:42,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Bay Shore Produce`203352Miami, FL",10,D,7000,7000,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",372,
10/2/25 0:00,10/6/25 11:43,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Bob Evans Farms`203093Lima, OH",10,D,4002,4002,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",373,
10/2/25 0:00,10/6/25 11:43,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Bob Evans Farms`203093Lima, OH",10,D,803.23,803.23,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",375,
10/2/25 0:00,10/6/25 11:43,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Bob Evans Farms`203094Lima, OH",10,D,4076.82,4076.82,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",376,
10/2/25 0:00,10/6/25 11:43,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Bob Evans Farms`203094Lima, OH",10,D,803.23,803.23,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",378,
10/2/25 0:00,10/6/25 11:44,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"McAneny Bros`203180Ebensburg, PA",10,D,5200,5200,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",420,
10/2/25 0:00,10/6/25 11:44,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,North American Produce`203312Philadelphia,10,D,6200,6200,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",421,
10/2/25 0:00,10/6/25 11:45,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`203300Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",422,
10/2/25 0:00,10/6/25 11:45,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`203297Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",423,
10/2/25 0:00,10/6/25 11:45,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`203299Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",424,
10/2/25 0:00,10/6/25 11:45,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Performance Foodservice `203159Dever, Co",10,D,6600,6600,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",441,
10/2/25 0:00,10/6/25 11:45,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Powerhouse Produce`203322Lawrenceville, GA",10,D,0,0,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",442,
10/2/25 0:00,10/6/25 11:45,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Progressive Produce Corp.`203410La Mirada, CA",10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",458,
10/2/25 0:00,10/6/25 11:46,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,Progressive Produce Corp.`203279SAFEWAY AZ,10,D,3500,3500,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",459,
10/2/25 0:00,10/8/25 14:17,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"WinCo Foods`203373Modesto, CA",10,C,-1800,0,1800,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",734,
10/2/25 0:00,10/8/25 14:17,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"WinCo Foods`203373Modesto, CA",10,D,1820,1820,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",735,
10/2/25 0:00,10/8/25 14:29,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Spartan Stores, Inc`203327MI",10,C,-4700,0,4700,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",738,
10/2/25 0:00,10/8/25 14:29,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Spartan Stores, Inc`203327MI",10,D,4662,4662,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",739,
10/2/25 0:00,10/8/25 14:30,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Progressive Produce Corp.`203311La Mirada, CA",10,C,-1800,0,1800,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",740,
10/2/25 0:00,10/8/25 14:30,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,"Progressive Produce Corp.`203311La Mirada, CA",10,D,1937,1937,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",741,
10/2/25 0:00,10/8/25 14:32,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,Progressive Produce Corp.`203279SAFEWAY AZ,10,C,-3500,0,3500,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",755,
10/2/25 0:00,10/8/25 14:32,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,NICK,Progressive Produce Corp.`203279SAFEWAY AZ,10,D,3285,3285,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",756,
10/3/25 0:00,10/6/25 15:08,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Bob Evans Farms`203337Lima, OH",10,D,3862.8,3862.8,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",508,
10/3/25 0:00,10/6/25 15:08,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Bob Evans Farms`203337Lima, OH",10,D,803.23,803.23,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",510,
10/3/25 0:00,10/6/25 15:08,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Bob Evans Farms`203338Lima, OH",10,D,3989.82,3989.82,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",511,
10/3/25 0:00,10/6/25 15:08,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Bob Evans Farms`203338Lima, OH",10,D,803.23,803.23,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",513,
10/3/25 0:00,10/6/25 15:08,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Bob Evans Farms`203336Lima, OH",10,D,4054.2,4054.2,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",514,
10/3/25 0:00,10/6/25 15:08,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Bob Evans Farms`203336Lima, OH",10,D,803.23,803.23,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",516,
10/3/25 0:00,10/6/25 15:08,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Bob Evans Farms`203339Lima, OH",10,D,4005.48,4005.48,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",517,
10/3/25 0:00,10/6/25 15:08,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Bob Evans Farms`203339Lima, OH",10,D,803.23,803.23,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",519,
10/3/25 0:00,10/6/25 15:10,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,E. ARMATA PRODUCE`203452NEW YORK,10,C,-228,0,228,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",529,
10/3/25 0:00,10/6/25 15:10,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,E. ARMATA PRODUCE`203452NEW YORK,10,C,-92,0,92,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",530,
10/3/25 0:00,10/6/25 15:11,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"E. W. Kean Co Inc`203451Philadelphia, PA",10,D,6100,6100,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",543,
10/3/25 0:00,10/6/25 15:12,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,Indianapolis Fruit Co. Inc`203127Indiana,10,D,4800,4800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",318,
10/3/25 0:00,10/6/25 15:16,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,North American Produce`203314Philadelphia,10,D,6200,6200,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",380,
10/3/25 0:00,10/6/25 15:16,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`203301Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",382,
10/3/25 0:00,10/6/25 15:16,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`203303Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",403,
10/3/25 0:00,10/6/25 15:16,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`203298Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",404,
10/3/25 0:00,10/6/25 15:17,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`203304Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",405,
10/3/25 0:00,10/6/25 15:17,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`203436Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",406,
10/3/25 0:00,10/6/25 15:17,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`203437Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",425,
10/3/25 0:00,10/6/25 15:17,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,O.K. Produce`203305Ca,10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",426,
10/3/25 0:00,10/6/25 15:17,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,Piggly Wiggly Alabama Distributing Co.`203398AL,10,D,4500,4500,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",427,
10/3/25 0:00,10/6/25 15:19,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Progressive Produce Corp.`203411La Mirada, CA",10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",460,
10/3/25 0:00,10/6/25 15:19,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,Progressive Produce Corp.`203280SAFEWAY AZ,10,D,3200,3200,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",461,
10/3/25 0:00,10/6/25 15:19,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Progressive Produce Corp.`203461La Mirada, CA",10,D,1800,1800,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",462,
10/3/25 0:00,10/6/25 15:20,N,Invoicing,655,Freight,Rigby Produce,Rigby Produce,1,1,JULIE,"Spartan Stores, Inc`203396MI",10,D,4700,4700,0,"Nov 14, 2025 17:49:17",GL Activity Detail Report by Account,"Rigby Produce, Inc.",465,
